"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
108700,"Arkansas Baptist College","Little Rock","AR","72202-6068",2,0,9112,0.7167,0.1588,9500,8792,17087,1036.5,0.817,1022
3023400,"Arkansas College of Barbering and Hair Design","North Little Rock","AR","72114",3,0,8447,0.7167,0.46545,9812,8792,16144,1036.5,0.6798,134
3124900,"Imagine-Paul Mitchell Partner School","North Little Rock","AR","72117",3,0,10300,0.7167,0.46545,9833,8792,17127,1036.5,0.6721,482
109400,"University of the Ozarks","Clarksville","AR","72830",2,0,11980,0.6136,0.4831,12349.5,8792,15402,1057,0.4826,568
792100,"Paul Mitchell the School-Arkansas","Fayetteville","AR","72703",3,0,8992,0.7167,0.46545,9780,8792,20396,1036.5,0.6419,96
3288300,"Academy of Chinese Culture and Health Sciences","Oakland","CA","94612",2,0,9571,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
112000,"American Baptist Seminary of the West","Berkeley","CA","94704-3029",2,0,12653,0.7167,0.46545,11830,8792,18259,1036.5,0.5926,432.5
2553500,"Associated Technical College-San Diego","San Diego","CA","92101",3,0,7468,0.7167,0.46545,8150,8792,20138,1036.5,0.9448,110
705000,"Bellus Academy-National City","National City","CA","91950",3,0,11350,0.7167,0.46545,14062.5,8792,21160,1036.5,0.6246,185
2543400,"Brownson Technical School","Anaheim","CA","92805",3,0,10468,0.7167,0.46545,9360,8792,20927,1036.5,0.7823,45
716400,"Bryan University","Los Angeles","CA","90010",3,0,11179,0.7167,0.0638,12667,8792,15578,1036.5,0.8403,879
2220200,"Le Cordon Bleu College of Culinary Arts-San Francisco","San Francisco","CA","94103",3,0,10694,0.7167,0.46545,9498,8792,18868,1036.5,0.5669,489
1186500,"California Hair Design Academy","La Mesa","CA","91941-5055",3,0,7038,0.7167,0.46545,6752.5,8792,15449,1036.5,0.4725,219
116500,"Church Divinity School of the Pacific","Berkeley","CA","94709-1211",2,0,10359,0.7167,0.46545,2978,8792,18259,1036.5,0.5926,432.5
2497300,"Milan Institute-Visalia","Visalia","CA","93277",3,0,8197,0.7167,0.46545,9235,8792,18388,1036.5,0.6462,354
3577300,"COBA Academy","Orange","CA","92866",3,0,8784,0.7167,0.46545,10965.5,8792,18259,1036.5,0.1389,40
3467300,"Marinello Schools of Beauty-Hemet","Hemet","CA","92545",3,0,11067,0.7167,0.46545,6820,8792,15330,1036.5,0.7489,1330
3025600,"Dell'Arte International School of Physical Theatre","Blue Lake","CA","95525-0816",2,0,7122,0.6667,0.46545,9833,8792,18259,1036.5,0,14
129600,"Dominican School of Philosophy & Theology","Berkeley","CA","94708-1816",2,0,12206,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2086400,"Marinello Schools of Beauty-Santa Clara","Santa Clara","CA","95050",3,0,7846,0.7167,0.46545,8555,8792,16144,1036.5,0.7452,566
1265000,"Marinello Schools of Beauty-Burbank","Burbank","CA","91502",3,0,10572,0.7167,0.46545,9736,8792,14776,1036.5,0.7041,397
2221300,"Marinello Schools of Beauty-Moreno Valley","Moreno Valley","CA","92553",3,0,12014,0.7167,0.46545,9395,8792,16017,1036.5,0.7879,254
725300,"Federico Beauty Institute","Sacramento","CA","95834",3,0,7665,0.7167,0.46545,6333,8792,17151,1036.5,0.6104,246
3131300,"Five Branches University","Santa Cruz","CA","95062",3,0,9678,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
1179200,"Franciscan School of Theology","Berkeley","CA","94709-1208",2,0,6829,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
120000,"Fuller Theological Seminary in California","Pasadena","CA","91182",2,0,11125,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2338500,"Glendale Career College","Glendale","CA","91203",3,0,6651,1,0.46545,8230,8792,17305,1036.5,0.9294,293
120700,"Graduate Theological Union","Berkeley","CA","94709",2,0,7850,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
723411,"Heald College-Rancho Cordova","Rancho Cordova","CA","95670",3,0,13461,0.7167,0.46545,7834.5,8792,19094,1036.5,0.7595,1146
723412,"Heald College-Fresno","Fresno","CA","93704",3,0,13380,0.7167,0.46545,7834.5,8792,16916,1036.5,0.815,1791
723405,"Heald College-San Jose","Milpitas","CA","95035-8008",3,0,13528,0.7167,0.46545,7834.5,8792,17689,1036.5,0.8001,1668
723400,"Heald College-San Francisco","San Francisco","CA","94103",3,0,14454,0.7167,0.46545,7834.5,8792,17940,1036.5,0.778,1070
723404,"Heald College-Concord","Concord","CA","94520-0522",3,0,14059,0.7167,0.46545,7834.5,8792,17666,1036.5,0.8038,1502
2255400,"Toni & Guy Hairdressing Academy-Santa Monica","Santa Monica","CA","90401",3,0,7838,0.7167,0.46545,10556,8792,14262,1036.5,0.6614,268
1202600,"Bellus Academy-El Cajon","El Cajon","CA","92021",3,0,11920,0.7167,0.46545,8407,8792,24926,1036.5,0.6181,184
2270600,"Life Pacific College","San Dimas","CA","91773-3298",2,0,8619,0.7482,0.5111,13000,8792,16827,930,0.5427,475
2179947,"The Art Institute of California-Argosy University San Diego","San Diego","CA","92108-4423",3,0,10708,0.7167,0.4254,9500,8792,24859,1036.5,0.6776,1869
697500,"Lincoln University","Oakland","CA","94612-2801",2,0,12732,0.7167,0.7576,9833,8792,15577,1036.5,0.7368,97
3332300,"Southern California Seminary","El Cajon","CA","92019-1108",2,0,7628,0.7167,0,9833,8792,18259,1036.5,0.8642,68
2351900,"Kaplan College-Sacramento","Sacramento","CA","95821",3,0,9119,0.7167,0.46545,9488,8792,25313,1036.5,0.5922,520
2549000,"Kaplan College-Vista","Vista","CA","92083-7736",3,0,9282,0.7167,0.46545,9459,8792,25211,1036.5,0.3405,890
747600,"Marinello Schools of Beauty-Los Angeles","Los Angeles","CA","90023",3,0,8709,0.7167,0.46545,9464,8792,15689,1036.5,0.7781,2405
2338700,"Marinello Schools of Beauty-San Francisco","San Francisco","CA","94103",3,0,8951,0.7167,0.46545,6713.5,8792,16537,1036.5,0.7322,616
2539100,"Kaplan College-North Hollywood","North Hollywood","CA","91606-3231",3,0,10446,0.7167,0.46545,9500,8792,22315,1036.5,0.4754,786
1102400,"Everest College-San Francisco","San Francisco","CA","94103-9946",3,0,7700,0.7167,0.46545,9500,8792,26600,1036.5,0.5127,267
1110900,"Everest College-Reseda","Reseda","CA","91335-4631",3,0,9881,0.7167,0.46545,9500,8792,22255,1036.5,0.6366,696
760600,"Everest College-LA Wilshire","Los Angeles","CA","90010",3,0,8017,0.7167,0.46545,9500,8792,23709,1036.5,0.5699,232
1206100,"Everest College-San Jose","San Jose","CA","95128",3,0,7331,0.7167,0.46545,9500,8792,24919,1036.5,0.4926,172
1112300,"Everest College-Gardena","Gardena","CA","90247",3,0,9514,0.7167,0.46545,9500,8792,27819,1036.5,0.6356,494
809000,"Everest College-Alhambra","Alhambra","CA","91803",3,0,9512,0.7167,0.46545,9500,8792,25860,1036.5,0.6473,561
449400,"Everest College-San Bernardino","San Bernardino","CA","92408",3,0,9966,0.7167,0.46545,9500,8792,24927,1036.5,0.5201,747
793000,"Concorde Career College-San Diego","San Diego","CA","92113-1964",3,0,6775,1,0.46545,9500,8792,20344,1036.5,0.4139,895
125400,"Pacific Lutheran Theological Seminary","Berkeley","CA","94708-1597",2,0,4706,0.7167,0.46545,12000,8792,18259,1036.5,0.5926,432.5
125600,"Pacific School of Religion","Berkeley","CA","94709",2,0,11052,0.7167,0.46545,6250,8792,18259,1036.5,0.5926,432.5
127900,"San Francisco Theological Seminary","San Anselmo","CA","94960-0000",2,0,6234,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2120700,"San Joaquin Valley College-Visalia","Visalia","CA","93291-9283",3,0,6081,0.7167,0.46545,14000,8792,22770,1036.5,0.9593,1616
2120703,"San Joaquin Valley College-Bakersfield","Bakersfield","CA","93309",3,0,6860,0.7167,0.46545,14000,8792,18274,1036.5,0.9614,642
719000,"Wyotech-Fremont","Fremont","CA","94539",3,0,8266,0.7167,0.46545,9500,8792,19612,1036.5,0.5571,1199
2608900,"Pinnacle College","Alhambra","CA","91803",3,0,8890,0.7167,0.46545,9500,8792,29338,1036.5,0.8783,147
2597300,"South Baylo University","Anaheim","CA","92801-1701",2,0,5689,0.7167,0.46545,11000,8792,18259,1036.5,0.2846,125
807100,"Concorde Career College-Garden Grove","Garden Grove","CA","92840-9201",3,0,9273,1,0.46545,9500,8792,27175,1036.5,0.6911,898
2054900,"Marinello Schools of Beauty-Lake Forest","Lake Forest","CA","92630",3,0,12077,0.7167,0.46545,8200,8792,14808,1036.5,0.7564,567
3403300,"Epic Bible College","Sacramento","CA","95841",2,0,11681,0.79,0.1818,12217,8792,20459,1036.5,0.7176,263
853700,"Concorde Career College-San Bernardino","San Bernardino","CA","92408-3403",3,0,11385,1,0.46545,9500,8792,19506,1036.5,0.5716,753
760700,"Concorde Career College-North Hollywood","North Hollywood","CA","91606-3134",3,0,12239,1,0.46545,9500,8792,20239,1036.5,0.5706,925
2504200,"Walden University","Minneapolis","MN","55401",3,1,7765,0.7167,0.46545,11500.5,8792,18259,1036.5,0.7288,8064
974800,"Carrington College California-Sacramento","Sacramento","CA","95826",3,0,14389,0.7226,0.46545,12122,8792,16838,1036.5,0.6024,1267
2276800,"Westminster Theological Seminary in California","Escondido","CA","92027",2,0,8070,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
134500,"Adams State University","Alamosa","CO","81101",1,0,6026,0.526,0.227,11000,14676,18259,939,0.629,2227
450300,"Everest College-Colorado Springs","Colorado Springs","CO","80916",3,0,9644,0.7167,0.46545,9500,8792,19916,1036.5,0.6207,389
450900,"University of Colorado Colorado Springs","Colorado Springs","CO","80918",1,0,9413,0.91,0.4598,12500,13020,18259,1068,0.5042,8888
887100,"Concorde Career College-Aurora","Aurora","CO","80010-4314",3,0,6557,1,0.46545,9500,8792,20374,1036.5,0.5499,847
2296004,"Prince Institute-Rocky Mountains","Westminster","CO","80031-2901",3,0,13838,0.7167,0.46545,12667,8792,14756,1036.5,0.8,34
135200,"Denver Seminary","Littleton","CO","80120",2,0,11593,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
135300,"Fort Lewis College","Durango","CO","81301-3999",1,0,5566,0.875,0.3662,10500,14398,18259,1049,0.4633,3859
405702,"National American University-Colorado Springs","Colorado Springs","CO","80920",3,0,11643,0.7167,0.2222,10490.5,8792,18259,1036.5,0.6218,281
405703,"National American University-Denver","Denver","CO","80222-3308",3,0,14818,0.7167,0.1,10490.5,8792,18259,1036.5,0.855,258
1300700,"Nazarene Bible College","Colorado Springs","CO","80910-3704",2,0,9343,0.7167,0.25,12322.5,8792,25950,1036.5,0.4958,889
450700,"Everest College-Thornton","Thornton","CO","80229",3,0,11028,0.7167,0.46545,9500,8792,19139,1036.5,0.5602,371
3306300,"Montessori Education Center of the Rockies","Boulder","CO","80301",2,0,6583,1,0.6667,9500,8792,18259,1036.5,0.5625,11
3066900,"Intellitec College-Grand Junction","Grand Junction","CO","81506",3,0,8119,0.7167,0.46545,11000,8792,13758,1036.5,0.5029,536
757306,"Empire Beauty School-Thornton","Thornton","CO","80233",3,0,15259,0.7167,0.46545,6569,8792,12892,1036.5,0.6853,161
137200,"Western State Colorado University","Gunnison","CO","81231",1,0,7032,0.932,0.4242,12000,14177,18259,1005,0.2279,1956
887300,"Paul Mitchell the School-Danbury","Danbury","CT","6810",3,0,6707,0.7167,0.46545,9833,8792,16705,1036.5,0.5152,127
2074000,"Branford Hall Career Institute-Branford Campus","Branford","CT","06405-4103",3,0,5240,0.7167,0.46545,9127.5,8792,25501,1036.5,0.6554,524
3234300,"Charter Oak State College","New Britain","CT","6053",1,1,7207,0.7167,0.46545,12258,8792,18259,1036.5,0.337,1471
2316600,"Connecticut Center for Massage Therapy-Newington","Newington","CT","06111-3975",3,0,8941,0.7167,0.46545,7198,8792,18009,1036.5,0.9212,304
1041700,"Marinello Schools of Beauty-East Hartford","East Hartford","CT","6108",3,0,8319,0.7167,0.46545,6254,8792,21830,1036.5,0.6192,151
2112700,"Northhaven Academy","North Haven","CT","6473",3,0,13323,0.7167,0.46545,9833,8792,17734,1036.5,0.5063,156
2106600,"Fox Institute of Business-West Hartford","West Hartford","CT","06110-1922",3,0,11209,0.7167,0.46545,10058,8792,13764,1036.5,0.8458,327
138700,"Hartford Seminary","Hartford","CT","06105-2260",2,0,13625,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
138900,"Holy Apostles College and Seminary","Cromwell","CT","06416-2005",2,0,7619,0.7167,0.2,9833,8792,14420,1036.5,0.3333,48
730300,"Lincoln Technical Institute-New Britain","New Britain","CT","6051",3,0,14886,0.7167,0.46545,10182,8792,17949,1036.5,0.7702,465
2112300,"Ridley-Lowell Business & Technical Institute-New London","New London","CT","6320",3,0,11101,0.7167,0.46545,9500,8792,21068,1036.5,0.7287,295
887400,"Marinello Schools of Beauty-Meriden","Meriden","CT","06450-4836",3,0,7423,0.7167,0.46545,8500,8792,15469,1036.5,0.6114,503
1242500,"Stone Academy-Hamden","West Haven","CT","6516",3,0,9009,0.7167,0.46545,11489,8792,19489,1036.5,0.6903,422
2546000,"Tri-State College of Acupuncture","New York","NY","10011",3,0,14319,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
142600,"Yale University","New Haven","CT","6520",2,0,14701,0.0705,0.9779,12000,8792,16743,1497,0.0969,5422
2125200,"Beebe Medical Center Margaret H Rollins School of Nursing","Lewes","DE","19958",2,0,6671,0.7167,0.46545,9833,8792,18259,1036.5,0.5,55
144100,"University of the District of Columbia","Washington","DC","20008",1,0,7364,0.7167,0.1605,9500,15453,18259,1036.5,0.4241,4487
1280300,"Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies","Washington","DC","20017-1585",2,0,10385,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2588900,"Medtech Institute","Falls Church","VA","22042",3,0,6752,0.7167,0.46545,9236,8792,18772,1036.5,0.4297,1373
146400,"Wesley Theological Seminary","Washington","DC","20016-5690",2,0,7260,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2346200,"Wyotech-Daytona","Ormond Beach","FL","32174",3,0,7054,0.7167,0.46545,11600,8792,29382,1036.5,0.5821,689
1112700,"Gooding Institute of Nurse Anesthesia","Panama City","FL","32405",3,0,12453,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2245500,"Fortis College-Winter Park","Winter Park","FL","32789",3,0,9109,0.7167,0.46545,12417,8792,27342,1036.5,0.5547,59
1072401,"Carlos Albizu University-Miami","Miami","FL","33172-2209",2,0,14876,0.3621,0.1739,11708,8792,15330,1036.5,0.7205,263
2156700,"Johnson University Florida","Kissimmee","FL","34744",2,0,9703,0.4172,0.3226,11000,8792,21830,970,0.7861,299
147300,"Clearwater Christian College","Clearwater","FL","33759-4595",2,0,11037,0.7009,0.5366,13000,8792,17476,1026,0.5911,491
2089600,"Concorde Career Institute-Jacksonville","Jacksonville","FL","32256-6905",3,0,7627,1,0.46545,9500,8792,21114,1036.5,0.4515,630
2275100,"Concorde Career Institute-Miramar","Miramar","FL","33025",3,0,8208,1,0.46545,9327,8792,18324,1036.5,0.5396,508
2172700,"Concorde Career Institute-Tampa","Tampa","FL","33607-4127",3,0,6670,1,0.46545,9016,8792,19779,1036.5,0.4473,454
4129900,"Florida School of Massage","Gainesville","FL","32608-5419",3,0,12591,0.7167,0.46545,7073,8792,15515,1036.5,0.7232,70
814600,"Everest University-Pompano Beach","Pompano Beach","FL","33062",3,0,11782,0.7167,0.4213,9500,8792,22488,1036.5,0.7006,1746
2325100,"Key College","Dania Beach","FL","33004-3046",3,0,5487,0.7167,0.46545,10889,8792,17195,1036.5,0.9615,68
2279600,"Cortiva Institute-Florida","Pinellas Park","FL","33781",3,0,7127,0.7167,0.46545,7917,8792,19896,1036.5,0.6678,173
2257900,"International Academy","South Daytona","FL","32119",3,0,13812,0.7167,0.46545,7667,8792,15411,1036.5,0.6829,257
2597100,"Heritage Institute-Ft Myers","Fort Myers","FL","33912",3,0,7287,0.7167,0.46545,9500,8792,19111,1036.5,0.7429,614
1016100,"Loraines Academy Inc","Saint Petersburg","FL","33710",3,0,6505,0.7167,0.46545,6333,8792,19036,1036.5,0.4103,209
2148300,"Manhattan Hairstyling Academy","Tampa","FL","33611",3,0,8277,0.7167,0.46545,8308,8792,14857,1036.5,0.8295,254
2501500,"Mid Florida Tech","Orlando","FL","32809",1,0,8768,0.7167,0.46545,9833,11260,18259,1036.5,0,1460
2283801,"Beauty Schools of America-Miami","Miami","FL","33144-4700",3,0,10867,0.7167,0.46545,9500,8792,18224,1036.5,0.413,631
3026508,"Remington College-Tampa Campus","Tampa","FL","33619",2,0,10984,0.7805,0.4731,9500,8792,19573,1036.5,0.4813,189
2121800,"Everest Institute-North Miami","Miami","FL","33169-4538",3,0,10878,0.7167,0.46545,9500,8792,20539,1036.5,0.625,768
2149900,"Paul Mitchell the School-Jacksonville","Jacksonville","FL","32246",3,0,10563,0.7167,0.46545,9833,8792,15344,1036.5,0.6239,166
149900,"Everest University-North Orlando","Orlando","FL","32810",3,0,10625,0.7167,0.3935,6755,8792,21330,1036.5,0.6869,714
822300,"Saint Vincent de Paul Regional Seminary","Boynton Beach","FL","33436-4899",2,0,13530,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
910400,"Toni & Guy Hairdressing Academy-Jacksonville","Jacksonville","FL","32256",3,0,12447,0.7167,0.46545,9500,8792,18663,1036.5,0.5102,32
3018500,"Benes International School of Beauty","New Port Richey","FL","34652",3,0,6777,0.7167,0.46545,7000,8792,16875,1036.5,0.7489,281
2508900,"Talmudic College of Florida","Miami Beach","FL","33140-3854",2,0,6086,0.7167,0.8,9833,8792,17981,1036.5,0.0714,32
2599800,"Everest University-Largo","Largo","FL","33770-2556",3,0,10708,0.7167,0.4208,9500,8792,22612,1036.5,0.7163,468
3028200,"Trinity College of Florida","Trinity","FL","34655-4401",2,0,11935,0.7167,0.4194,12500,8792,15563,1036.5,0.6557,222
884800,"Warner University","Lake Wales","FL","33859-8797",2,0,4616,0.3378,0.4275,15306,8792,15810,908,0.7798,1023
154000,"Webber International University","Babson Park","FL","33827-0096",2,0,12442,0.6412,0.3333,9500,8792,19384,922,0.6244,662
1157400,"Bauder College","Atlanta","GA","30313",3,0,9805,0.7167,0.2385,12175,8792,19693,1036.5,0.8048,744
157300,"Georgia Southwestern State University","Americus","GA","31709-4693",1,0,4347,0.6803,0.3582,14500,12247,18259,950,0.5809,2598
1077100,"Gupton Jones College of Funeral Service","Decatur","GA","30035-4022",2,0,12606,0.7167,0.46545,8000,8792,16485,1036.5,0.9198,174
2583000,"Gwinnett College-Lilburn","Lilburn","GA","30047-3447",3,0,9180,0.7167,0.46545,9605.5,8792,22191,1036.5,0.8184,368
962106,"Herzing University-Atlanta","Atlanta","GA","30326",3,0,6773,0.749,0.2093,12000,8792,21925,1036.5,0.789,391
158900,"Reinhardt University","Waleska","GA","30183-2981",2,0,10742,0.514,0.2821,9500,8792,18562,1013,0.5408,1191
155500,"Thomas University","Thomasville","GA","31792",2,0,9783,0.6863,0.2769,12934.5,8792,15327,1036.5,0.6814,815
159700,"Truett-McConnell College","Cleveland","GA","30528",2,0,7499,0.8064,0.284,9960,8792,15457,939,0.3114,697
160400,"Young Harris College","Young Harris","GA","30582",2,0,8213,0.5365,0.2928,10500,8792,15661,980,0.6239,1083
723401,"Heald College-Honolulu","Honolulu","HI","96814",3,0,14241,0.7167,0.46545,7834.5,8792,18820,1036.5,0.7277,1678
161100,"University of Hawaii at Hilo","Hilo","HI","96720-4091",1,0,6601,0.752,0.3642,11293,9749,18259,967,0.4574,3335
2100300,"Med-Assist School of Hawaii Inc","Honolulu","HI","96813",3,0,5666,0.8158,0.46545,7473,8792,21761,1036.5,0.6962,81
2234500,"Boise Bible College","Boise","ID","83714-1220",2,0,10490,1,0.5319,10250,8792,19027,977,0.6616,183
163900,"Blackburn College","Carlinville","IL","62626",2,0,12449,0.6799,0.4514,14000,8792,13536,1034,0.838,539
3078400,"Cameo Beauty Academy","Oak Lawn","IL","60453",3,0,9906,0.7167,0.46545,9773,8792,15952,1036.5,0.6415,105
1308700,"Capri Beauty College","Chicago","IL","60629",3,0,6202,0.7167,0.46545,9833,8792,16504,1036.5,0.4677,32
1308800,"Capri Beauty College","Oak Forest","IL","60452",3,0,9894,0.7167,0.46545,9833,8792,21324,1036.5,0.1409,86
2312300,"La James International College-East Moline","East Moline","IL","61244",3,0,9190,0.7167,0.46545,9833,8792,18065,1036.5,0.7692,23
166100,"Chicago Theological Seminary","Chicago","IL","60637",2,0,12720,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2352200,"Le Cordon Bleu College of Culinary Arts-Chicago","Chicago","IL","60610",3,0,11851,0.7167,0.46545,12292,8792,16251,1036.5,0.7443,958
754900,"Coyne College","Chicago","IL","60607-1300",3,0,7477,0.7167,0.46545,9500,8792,20156,1036.5,0.754,590
168200,"Garrett-Evangelical Theological Seminary","Evanston","IL","60201-3298",2,0,6105,0.7167,0.46545,12000,8792,18259,1036.5,0.5926,432.5
914500,"Governors State University","University Park","IL","60484",1,0,7428,0.7167,0.46545,13804.5,8792,18259,1036.5,0.785,3179
2261200,"Hair Professionals Academy of Cosmetology","West Dundee","IL","60118",3,0,8334,0.7167,0.46545,6333,8792,17650,1036.5,0.4422,218
2332200,"Hair Professionals Career College","Sycamore","IL","60178",3,0,5888,0.7167,0.46545,9500,8792,20791,1036.5,0.424,81
2262100,"Hair Professionals School of Cosmetology","Oswego","IL","60543",3,0,5880,0.7167,0.46545,9833,8792,20972,1036.5,0.4136,92
170900,"Lincoln College","Lincoln","IL","62656",2,0,9803,0.8747,0.3676,9500,8792,16485,850,0.7102,1163
171200,"Lutheran School of Theology at Chicago","Chicago","IL","60615-5199",2,0,7642,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2228100,"Mac Daniels Beauty School","Chicago","IL","60657",3,0,8454,0.7167,0.46545,9500,8792,15540,1036.5,0.6349,62
171600,"MacCormac College","Chicago","IL","60602-4405",2,0,7902,0.7167,0.46545,12475,8792,17824,1036.5,0.8144,209
172100,"McCormick Theological Seminary","Chicago","IL","60615",2,0,6028,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
172300,"Meadville Lombard Theological School","Chicago","IL","60605",2,0,7998,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
169300,"Northeastern Illinois University","Chicago","IL","60625-4699",1,0,6847,0.5981,0.2034,11643.5,15952,18259,890,0.3355,8827
1083600,"Pivot Point Academy-Evanston","Evanston","IL","60201",3,0,11807,0.7167,0.46545,12500,8792,14677,1036.5,0.7722,179
174500,"Quincy University","Quincy","IL","62301-2699",2,0,9165,0.8859,0.5043,14000,8792,17152,1048,0.717,1166
1091303,"Madison Media Institute - Rockford Career College","Rockford","IL","61108",3,0,11310,0.7167,0.46545,9500,8792,21529,1036.5,0.8454,484
166300,"Spertus College","Chicago","IL","60605",2,0,10110,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
1181000,"Taylor Business Institute","Chicago","IL","60606",3,0,7050,1,0.46545,11333,8792,16350,1036.5,0.9755,86
178400,"Ancilla College","Donaldson","IN","46513-0001",2,0,14496,0.7167,0.46545,11250,8792,16395,1036.5,0.7438,398
178900,"Christian Theological Seminary","Indianapolis","IN","46208-3301",2,0,12523,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2087600,"Concordia Theological Seminary","Fort Wayne","IN","46825-4996",2,0,7865,0.7167,0.46545,7222,8792,18259,1036.5,0.5926,432.5
1150500,"Tricoci University of Beauty Culture-Highland","Highland","IN","46322",3,0,8492,0.7167,0.46545,8999,8792,15973,1036.5,0.7298,182
2490500,"Hair Fashions By Kaye Beauty College-Indianapolis","Indianapolis","IN","46250",3,0,12234,0.7167,0.46545,10397,8792,16449,1036.5,0.9804,108
726300,"Holy Cross College","Notre Dame","IN","46556-0308",2,0,13361,0.7231,0.4886,14000,8792,17637,1014,0.6044,490
