"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
2058600,"Conlee's College of Cosmetology","Kerrville","TX","78028-4453",3,0,5894,0.7167,0.46545,9833,8792,5468,1036.5,0,51
2267100,"Exposito School of Hair Design","Amarillo","TX","79109-3208",3,0,4104,0.7167,0.46545,3500,8792,10699,1036.5,0.3619,58
2306700,"Fort Worth Beauty School","Fort Worth","TX","76116",3,0,6205,0.7167,0.46545,5750.5,8792,9762,1036.5,0.7944,60
908204,"International Business College-El Paso","El Paso","TX","79907",3,0,3053,0.7167,0.46545,9500,8792,8548,1036.5,0.8045,195
357900,"Jacksonville College-Main Campus","Jacksonville","TX","75766-4759",2,0,2181,0.7167,0.46545,9833,8792,5119,1036.5,0,296
1229700,"Laredo Beauty College Inc","Laredo","TX","78040",3,0,3362,0.7167,0.46545,2500,8792,4495,1036.5,0,283
3520300,"Lubbock Hair Academy","Lubbock","TX","79410",3,0,5385,0.7167,0.46545,9833,8792,11184,1036.5,0,49
1276400,"Metroplex Beauty School","Mesquite","TX","75149-3405",3,0,558,0.7167,0.46545,9833,8792,5399,1036.5,0,58
849800,"Mims Classic Beauty College","San Antonio","TX","78216-8216",3,0,713,0.7167,0.46545,2625,8792,7097,1036.5,0,53
1293200,"Tint School of Makeup and Cosmetology-Irving","Irving","TX","75061-4235",3,0,9605,0.7167,0.46545,3766,8792,11963,1036.5,0.7975,108
1300300,"Neilson Beauty College","Dallas","TX","75208",3,0,5694,0.7167,0.46545,9833,8792,3632,1036.5,0,51
2521800,"Seguin Beauty School-Seguin","Seguin","TX","78155",3,0,10937,0.7167,0.46545,6850,8792,12347,1036.5,0.9079,48
3922300,"South Texas Barber College Inc","Corpus Christi","TX","78415",3,0,1395,0.7167,0.46545,9833,8792,2893,1036.5,0.7273,42
361800,"Southwestern Christian College","Terrell","TX","75160-4812",2,0,4895,0.7167,0.46545,6885,8792,6461,1036.5,0.5583,169
2285900,"University of Cosmetology Arts & Sciences-McAllen","McAllen","TX","78504",3,0,9646,0.7167,0.46545,4859.5,8792,11477,1036.5,0.481,173
1202000,"Victoria Beauty College Inc","Victoria","TX","77901-6233",3,0,4625,0.7167,0.46545,3050,8792,8007,1036.5,0.5424,26
4178400,"Vogue College of Cosmetology-McAllen","McAllen","TX","78501-1945",3,0,1347,0.7167,0.46545,5500,8792,9952,1036.5,0.45,232
366900,"Wiley College","Marshall","TX","75670",2,0,8051,0.7167,0.22,14750,8792,12089,1036.5,0.9028,1388
2270800,"AmeriTech College-Provo","Provo","UT","84604",3,0,3107,0.7755,0.46545,13478,8792,10251,1036.5,0.7636,156
160600,"Brigham Young University-Hawaii","Laie","HI","96762-1294",2,0,3449,0.3604,0.4703,5780,8792,10441,1081,0.2189,2664
943300,"Sherman Kendall Academy-Salt Lake City","Salt Lake City","UT","84106",3,0,2500,0.7167,0.46545,9833,8792,9308,1036.5,0.1786,79
2078800,"Sherman Kendall Academy-Midvale","Midvale","UT","84047",3,0,2683,0.7167,0.46545,9833,8792,9345,1036.5,0.8333,56
2573100,"Evans Hairstyling College-Cedar City","Cedar City","UT","84720",3,0,4190,0.7167,0.46545,9833,8792,6140,1036.5,0.2118,33
2572700,"Evans Hairstyling College-St George","Saint George","UT","84770",3,0,5693,0.7167,0.46545,9833,8792,7388,1036.5,0,50
367200,"Latter-day Saints Business College","Salt Lake City","UT","84101-3500",2,0,2736,0.7167,0.46545,4350,8792,10334,1036.5,0.2405,1992
865800,"O'Briens Aveda Institute","South Burlington","VT","05403-7747",3,0,6443,0.7167,0.46545,9500,8792,10700,1036.5,0.8163,80
3010700,"Bar Palma Beauty Careers Academy","Roanoke","VA","24014",3,0,6504,0.7167,0.46545,5833,8792,12950,1036.5,0.5241,108
3096500,"Springfield Beauty Academy","Annandale","VA","22003",3,0,6672,0.7167,0.46545,4827,8792,9491,1036.5,0.6835,79
953500,"Staunton School of Cosmetology","Staunton","VA","24401",3,0,9904,0.7167,0.46545,9833,8792,11751,1036.5,0.4118,32
953700,"Virginia School of Hair Design","Hampton","VA","23669",3,0,1537,0.7167,0.46545,2625,8792,7649,1036.5,0,89
2108800,"Wards Corner Beauty Academy-Norfolk","Norfolk","VA","23505-3700",3,0,8150,0.7167,0.46545,9500,8792,13819,1036.5,1,152
2105300,"Evergreen Beauty and Barber College-Bellevue","Bellevue","WA","98007",3,0,2883,0.7167,0.46545,6242,8792,13171,1036.5,0.4798,100
3065000,"Lucas Marc Academy","Richland","WA","99352",3,0,6246,0.7167,0.46545,4832.5,8792,11906,1036.5,0.3973,128
973900,"Glen Dow Academy of Hair Design","Spokane","WA","99201",3,0,8927,0.7167,0.46545,5225,8792,12175,1036.5,0.4479,153
2326500,"Interface College-Spokane","Spokane","WA","99201",3,0,10042,0.5909,0.46545,9500,8792,9212,1036.5,0.7789,49
4130800,"Cascade Beauty College","Auburn","WA","98002-5504",3,0,4547,0.7167,0.46545,9833,8792,6273,1036.5,0.4068,24
2541900,"BJ's Beauty & Barber College","Tacoma","WA","98409",3,0,4849,0.7167,0.46545,3750,8792,5816,1036.5,0.8562,121
2331400,"Northwest Hair Academy","Mount Vernon","WA","98273",3,0,9652,0.7167,0.46545,9500,8792,10174,1036.5,0.3984,160
2202200,"Stylemaster College of Hair Design","Longview","WA","98632-3027",3,0,5886,0.7167,0.46545,10619.5,8792,8346,1036.5,0.7093,102
2159100,"Appalachian Beauty School","South Williamson","KY","41503",3,0,2857,0.7167,0.46545,9833,8792,7118,1036.5,0,19
754400,"Appalachian Bible College","Mount Hope","WV","25880",2,0,6377,0.9091,0.6207,6000,8792,14117,1026,0.2902,204
1235900,"B M Spurr School of Practical Nursing","Glen Dale","WV","26038",2,0,867,0.4091,0.46545,9833,8792,751,1036.5,0,36
2178200,"Charleston School of Beauty Culture","Charleston","WV","25301",3,0,889,0.7167,0.46545,5500,8792,5322,1036.5,0.3314,121
895900,"Clarksburg Beauty Academy and School of Massage Therapy","Clarksburg","WV","26301",3,0,2615,0.7167,0.46545,6416.5,8792,8871,1036.5,0.6076,70
904700,"Huntington Junior College","Huntington","WV","25701",3,0,7543,0.7167,0.46545,9314,8792,7905,1036.5,0.7078,682
3102100,"Morgantown Beauty College Inc","Morgantown","WV","26505-5430",3,0,14585,0.7167,0.46545,6836,8792,11136,1036.5,0.8835,68
2579900,"Opportunities Industrialization Center","Fairmont","WV","26554",2,0,4476,0.7167,0.46545,6333,8792,12514,1036.5,0.9433,96
1257300,"West Virginia University Hospital Departments of Rad Tech and Nutrition","Morgantown","WV","26506-8062",2,0,1847,0.1327,0.8824,9833,8792,5777,1017,0.3182,42
1057300,"West Virginia Junior College-Charleston","Charleston","WV","25301",3,0,10905,0.7167,0.46545,10046,8792,9718,1036.5,0.9175,213
760000,"International Beauty School 4","Martinsburg","WV","25401",3,0,7259,0.7167,0.46545,6333,8792,10787,1036.5,0.835,70
1148401,"Advanced Institute of Hair Design-Glendale","Glendale","WI","53217",3,0,9060,0.7167,0.46545,9500,8792,11964,1036.5,0.633,121
1148400,"VICI Aveda Institute","Greenfield","WI","53228",3,0,9197,0.7167,0.46545,9500,8792,12453,1036.5,0.542,136
2494300,"Gill-Tech Academy of Hair Design","Appleton","WI","54914-8613",3,0,7795,0.7167,0.46545,8955,8792,10444,1036.5,0.3333,113
3220300,"The Salon Professional Academy-Eau Claire","Eau Claire","WI","54701-7633",3,0,5087,0.7167,0.46545,7000,8792,11054,1036.5,0.4638,77
1260610,"Empire Beauty School-Madison","Madison","WI","53717-1111",3,0,7956,0.7167,0.46545,8100,8792,13338,1036.5,0.6846,89
941900,"State College of Beauty Culture Inc","Wausau","WI","54403",3,0,7221,0.7167,0.46545,6333,8792,10752,1036.5,0.5072,55
821700,"Paul Mitchell the School-Green Bay","De Pere","WI","54115",3,0,8886,0.7167,0.46545,12000,8792,12918,1036.5,0.5672,156
2211900,"Cheeks International Academy of Beauty Culture-Cheyenne","Cheyenne","WY","82001-4413",3,0,5315,0.7167,0.46545,6333,8792,7975,1036.5,0.8667,46
2343600,"Institute of Beauty Careers","Arecibo","PR","613",3,0,5778,0.7167,0.46545,9833,8792,7238,1036.5,0,156
2570400,"Educational Technical College-Recinto de Bayamon","Bayamon","PR","959",3,0,5111,0.7167,0.46545,9833,8792,6090,1036.5,0,225
1194100,"American University of Puerto Rico","Bayamon","PR","00960-2037",2,0,475,0.7167,0.2215,3700,8792,10189,1036.5,0.0761,850
1194101,"American University of Puerto Rico","Manati","PR","00674-1082",2,0,486,0.7167,0.2218,3700,8792,10364,1036.5,0.1022,998
2303800,"American Educational College","Bayamon","PR","961",3,0,365,0.7167,0.46545,9833,8792,6454,1036.5,0,560
2234900,"Antilles School of Technical Careers","San Juan","PR","909",3,0,4809,0.7167,0.46545,9833,8792,2624,1036.5,0,548
501900,"Universidad Adventista de las Antillas","Mayaguez","PR","00680-0000",2,0,5661,0.8694,0.3165,7075,8792,7829,1036.5,0.8896,1261
2505400,"Atlantic University College","Guaynabo","PR","970",2,0,2098,0.7167,0.3891,4500,8792,3029,1036.5,0.1053,1365
502200,"Bayamon Central University","Bayamón","PR","00960-1725",2,0,6519,0.7368,0.2752,5500,8792,7110,1036.5,0.2194,1654
890200,"Columbia Centro Universitario-Caguas","Caguas","PR","726",3,0,8226,0.7167,0.2673,1400,8792,4480,1036.5,0,1680
1252500,"Caribbean University-Bayamon","Bayamon","PR","00960-0493",2,0,13956,0.7167,0.2166,6750,8792,2084,1036.5,0.221,1572
1252503,"Caribbean University-Carolina","Carolina","PR","985",2,0,2048,0.7167,0.3093,6750,8792,3233,1036.5,0.2503,703
393601,"Pontifical Catholic University of Puerto Rico-Arecibo","Arecibo","PR","00614-4045",2,0,13777,0.497,0.1923,7500,8792,4447,1036.5,0.4462,594
393600,"Pontifical Catholic University of Puerto Rico-Ponce","Ponce","PR","00717-9997",2,0,4739,0.497,0.3882,7500,8792,6506,1036.5,0.5075,5926
2189100,"Centro de Estudios Multidisciplinarios-San Juan","San Juan","PR","00926-1931",2,0,4533,0.7167,0.8605,2375,8792,7002,1036.5,0,987
2335500,"Universidad Teologica del Caribe","Trujillo Alto","PR","00978-0901",2,0,770,0.7167,1,9833,8792,7026,1036.5,0.2151,199
2587500,"Universidad Metropolitana","Cupey","PR","00928-1345",2,0,5570,0.7167,0.2491,4772.5,8792,9147,1036.5,0.4133,11503
2165101,"EDP University of Puerto Rico Inc-San Sebastian","San Sebastian","PR","685",2,0,7608,0.9845,0.285,9152,8792,8117,1036.5,0.3231,1195
2189300,"Emma's Beauty Academy-Mayaguez","Mayaguez","PR","680",3,0,6602,0.7167,0.46545,9833,8792,5701,1036.5,0,397
2260800,"Huertas College","Caguas","PR","725",3,0,615,0.7167,0.46545,4150,8792,5292,1036.5,0.0215,1255
2340600,"Humacao Community College","Humacao","PR","792",2,0,4282,0.7167,0.6598,9833,8792,8386,1036.5,0,705
1194001,"ICPR Junior College-Arecibo","Arecibo","PR","00614-0067",3,0,968,0.7167,0.46545,9833,8792,6124,1036.5,0,542
1194002,"ICPR Junior College-Mayaguez","Mayaguez","PR","00681-1108",3,0,972,0.7167,0.46545,9833,8792,6282,1036.5,0,596
2170300,"Instituto de Educacion Tecnica Ocupacional La Reine-Manati","Manati","PR","00674-0000",3,0,5969,0.7167,0.46545,9833,8792,6191,1036.5,0,335
2593700,"Hispanic American College","Gurabo","PR","778",3,0,5907,0.7167,0.46545,9833,8792,3954,1036.5,0,266
393803,"Inter American University of Puerto Rico-San German","San German","PR","683",2,0,4295,0.5362,0.3586,7250,8792,5585,1036.5,0.2752,4308
393804,"Inter American University of Puerto Rico-Aguadilla","Aguadilla","PR","603",2,0,4481,0.5362,0.3341,7250,8792,5631,1036.5,0.2355,4203
393805,"Inter American University of Puerto Rico-Arecibo","Arecibo","PR","614",2,0,4514,0.5362,0.3081,7250,8792,7417,1036.5,0.2699,4275
393806,"Inter American University of Puerto Rico-Barranquitas","Barranquitas","PR","00794-0517",2,0,4452,0.5362,0.4149,7250,8792,6007,1036.5,0.3403,2005
393800,"Inter American University of Puerto Rico-Metro","San Juan","PR","919",2,0,5905,0.5362,0.2327,7250,8792,7904,1036.5,0.3487,6844
393809,"Inter American University of Puerto Rico-Ponce","Mercedita","PR","00715-1602",2,0,4408,0.5362,0.3068,7250,8792,5166,1036.5,0.2217,5353
393807,"Inter American University of Puerto Rico-Fajardo","Fajardo","PR","00738-7003",2,0,4600,0.5362,0.1958,7250,8792,5311,1036.5,0.2076,2159
393808,"Inter American University of Puerto Rico-Guayama","Guayama","PR","785",2,0,4575,0.5362,0.3066,7250,8792,6791,1036.5,0.4977,2054
393811,"Inter American University of Puerto Rico-Bayamon","Bayamon","PR","00957-6257",2,0,4721,0.5362,0.2372,7250,8792,5202,1036.5,0.221,4681
2562500,"International Technical College","San Juan","PR","00918-3325",3,0,686,0.7167,0.46545,9833,8792,4490,1036.5,0,102
2195800,"Liceo de Arte y Tecnologia","San Juan","PR","917",3,0,1712,0.7167,0.46545,3170.5,8792,11475,1036.5,0.2069,1316
2063100,"MBTI Business Training Institute","Santurce","PR","00907-3917",3,0,1261,0.7167,0.46545,9833,8792,4716,1036.5,0,4431
2195400,"Modern Hairstyling Institute-Bayamon","Bayamon","PR","960",3,0,7834,1,0.46545,9833,8792,5036,1036.5,0,253
2195500,"Modern Hairstyling Institute-Arecibo","Arecibo","PR","612",3,0,6366,1,0.46545,9833,8792,6153,1036.5,0,76
2260600,"National University College-Bayamon","Bayamon","PR","960",3,0,370,0.8571,0.2058,5500,8792,10106,1036.5,0.372,4993
2260601,"National University College-Arecibo","Arecibo","PR","612",3,0,493,0.8571,0.1955,5500,8792,8483,1036.5,0.5347,1646
2534900,"Ponce Paramedical College Inc","Ponce","PR","00716-2901",3,0,1637,0.7167,0.46545,1640.5,8792,5282,1036.5,0.1968,2882
394100,"Universidad Del Este","Carolina","PR","00985-0985",2,0,5800,0.7167,0.1996,4033,8792,9255,1036.5,0.3751,12287
1120300,"Ryder Memorial School for Practical Nursing","Humacao","PR","791",2,0,242,0.7167,0.46545,9833,8792,7988,1036.5,0,14
2563500,"Rogies School of Beauty Culture","San Juan","PR","00910-1828",3,0,420,0.7167,0.46545,9833,8792,8147,1036.5,0,33
393700,"Universidad del Sagrado Corazon","Santurce","PR","907",2,0,7424,0.3186,0.3435,10500,8792,6029,1036.5,0.3958,5097
393603,"Pontifical Catholic University of Puerto Rico-Mayaguez","Mayaguez","PR","00680-1713",2,0,11686,0.497,0.1789,7500,8792,4549,1036.5,0.4852,1369
1171900,"Universidad Del Turabo","Gurabo","PR","00778-3030",2,0,5169,0.7167,0.1986,4443,8792,9182,1036.5,0.3769,14556
2165100,"EDP Univeristy of Puerto Rico Inc-San Juan","San Juan","PR","00919-2303",2,0,5733,0.9845,0.2857,9152,8792,8037,1036.5,0.255,1272
1194000,"ICPR Junior College-General Institutional","Hato Rey","PR","00919-0304",3,0,1300,0.7167,0.46545,9833,8792,6659,1036.5,0,789
2251502,"Trend Setters' Academy of Beauty Culture-Elizabethtown","Elizabethtown","KY","42701",3,0,6472,0.7167,0.46545,5129,8792,9940,1036.5,0.7042,48
3263300,"Traxlers School of Hair","Jackson","MS","39212",3,0,3990,0.7167,0.46545,9833,8792,6697,1036.5,0,31
2586000,"Infinity Career College","Carthage","MS","39051-4423",3,0,10445,0.7167,0.46545,4090.5,8792,8045,1036.5,0.6519,112
2180202,"Metro Business College-Rolla","Rolla","MO","65401",3,0,5522,0.7167,0.46545,9500,8792,11179,1036.5,0.9167,71
2180201,"Metro Business College-Jefferson City","Jefferson City","MO","65109",3,0,5950,0.7167,0.46545,9500,8792,11618,1036.5,0.8909,142
3109800,"Ponca City Beauty College","Ponca City","OK","74601",3,0,4075,0.7167,0.46545,9833,8792,5636,1036.5,0.2,31
2530704,"Sebring Career Schools-Huntsville","Huntsville","TX","77340",3,0,7419,0.7167,0.46545,3500,8792,10595,1036.5,0.5918,31
2239100,"Central Texas Beauty College-Round Rock","Round Rock","TX","78664-4604",3,0,3442,0.7167,0.46545,9833,8792,3825,1036.5,0,80
2173208,"Empire Beauty School-Manitowoc","Manitowoc","WI","54220-5040",3,0,7835,0.7167,0.46545,7392,8792,11755,1036.5,0.7,72
2363800,"Yeshiva Gedolah of Greater Detroit","Oak Park","MI","48237",2,0,2618,1,0.2174,9833,8792,7149,1036.5,0,58
3026200,"Heads West Kentucky Beauty College","Madisonville","KY","42431",3,0,2371,0.7167,0.46545,9833,8792,7030,1036.5,0,62
2526100,"Jenny Lea Academy of Cosmetology","Whitesburg","KY","41858",3,0,5166,0.7167,0.46545,9833,8792,3946,1036.5,0,28
757303,"Empire Beauty School-Hurstborne","Louisville","KY","40291",3,0,6955,0.7167,0.46545,6569,8792,12413,1036.5,0.7087,118
2560800,"Southeast School of Cosmetology","Manchester","KY","40962-8700",3,0,999,0.7167,0.46545,9833,8792,5323,1036.5,0.4118,6
2352500,"Cloyd's Beauty School 3 Inc","Monroe","LA","71201",3,0,7658,0.7167,0.46545,9833,8792,7130,1036.5,0,44
793700,"Ms Robert's Academy of Beauty Culture-Villa Park","Villa Park","IL","60181",3,0,2222,0.7167,0.46545,7499,8792,11648,1036.5,0.9302,93
2528300,"TDDS Technical Institute","Lake Milton","OH","44429",3,0,13914,1,0.46545,5066,8792,6505,1036.5,0.7173,374
2546200,"Laurel Business Institute","Uniontown","PA","15401",3,0,13982,0.8291,0.46545,8751,8792,7441,1036.5,0.8,211
2328500,"Moler-Pickens Beauty Academy","Fairfield","OH","45014",3,0,5555,0.7167,0.46545,7012.5,8792,11285,1036.5,0.5738,74
3029900,"Consolidated School of Business-Lancaster","Lancaster","PA","17603",3,0,11926,0.7167,0.46545,10084,8792,8776,1036.5,0.9101,112
2260200,"Diesel Driving Academy-Shreveport","Shreveport","LA","71109",3,0,8934,0.7167,0.46545,6333,8792,13855,1036.5,0.9362,149
825901,"Educators of Beauty College of Cosmetology-Rockford","Rockford","IL","61114",3,0,12665,0.7167,0.46545,9833,8792,9729,1036.5,0.4455,61
2209200,"Taylortown School of Beauty Inc","Taylor","MI","48180-1866",3,0,1628,0.7167,0.46545,6935,8792,11880,1036.5,0.5493,204
1180200,"Arizona Academy of Beauty-North","Tucson","AZ","85705",3,0,7449,0.7167,0.46545,4972.5,8792,12937,1036.5,0.5591,55
1054209,"Empire Beauty School-Prescott","Prescott","AZ","86303",3,0,8124,0.7167,0.46545,6392.5,8792,12853,1036.5,0.7039,84
2520400,"Adrian's College of Beauty Turlock","Turlock","CA","95380",3,0,4589,0.7167,0.46545,8967,8792,12396,1036.5,0.547,157
1260609,"Empire Beauty School-Highland","Louisville","KY","40204",3,0,7411,0.7167,0.46545,8100,8792,12114,1036.5,0.7657,80
2523900,"Elizabeth Grady School of Esthetics and Massage Therapy","Medford","MA","2155",3,0,10295,0.7167,0.46545,6333,8792,12698,1036.5,0.7476,171
2563000,"Raphael's School of Beauty Culture Inc-Alliance","Alliance","OH","44601",3,0,4985,0.7167,0.46545,5541,8792,9900,1036.5,0.8232,87
3256300,"Yeshivah Gedolah Rabbinical College","Miami Beach","FL","33139",2,0,5966,0.7167,0.1667,9833,8792,3333,1036.5,0,51
2287903,"Raphael's School of Beauty Culture Inc-Brunswick","Brunswick","OH","44212",3,0,5215,0.7167,0.46545,5500,8792,9817,1036.5,0.9091,53
1252502,"Caribbean University-Ponce","Ponce","PR","00716-7733",2,0,2196,0.7167,0.1538,6750,8792,2886,1036.5,0.3969,1159
1252501,"Caribbean University-Vega Baja","Vega Baja","PR","964",2,0,2973,0.7167,0.2783,6750,8792,3144,1036.5,0.3,483
3932500,"Total Cosmetology Training Center","Spokane","WA","99217",3,0,3455,0.7167,0.46545,6861,8792,12832,1036.5,0.6068,129
2272401,"Eastern College of Health Vocations-New Orleans","New Orleans","LA","70123",3,0,3109,0.7167,0.46545,3848.5,8792,12330,1036.5,0.9592,221
2536700,"Bell Mar Beauty College","Cicero","IL","60804",3,0,2270,0.7167,0.46545,9833,8792,9752,1036.5,0,75
2291200,"Cannella School of Hair Design-Chicago","Chicago","IL","60639-4828",3,0,4572,0.7167,0.46545,9833,8792,4553,1036.5,0,52
2543800,"Paris II Educational Center","Gladstone","MO","64118",3,0,4642,0.7167,0.46545,7000,8792,10380,1036.5,0.6226,94
2554300,"American Beauty Institute","McAlester","OK","74501",3,0,5052,0.7167,0.46545,9833,8792,6557,1036.5,0.5185,17
2148700,"Connecticut Institute of Hair Design","Wolcott","CT","6716",3,0,3847,0.7167,0.46545,7500,8792,11722,1036.5,0.507,28
3264300,"South Florida Bible College and Theological Seminary","Deerfield Beach","FL","33441",2,0,5755,0.7167,0.46545,9833,8792,11038,1036.5,0.4928,107
2338000,"Cloyd's Barber School 2 Inc","Monroe","LA","71202",3,0,9093,0.7167,0.46545,9833,8792,705,1036.5,0,27
3002000,"Hairmasters Institute of Cosmetology","Bloomington","IL","61701",3,0,6945,0.7167,0.46545,9500,8792,8459,1036.5,0.5556,111
2607000,"Hair Arts Academy","Bloomington","IN","47404",3,0,6045,0.7167,0.46545,7283,8792,9186,1036.5,0.5618,74
2284306,"Interactive College of Technology-Newport","Newport","KY","41071",3,0,11172,0.7167,0.46545,6337.5,8792,12554,1036.5,0.3478,30
2079412,"Empire Beauty School-Lowell","Lowell","MA","1852",3,0,9233,0.7167,0.46545,7000,8792,13925,1036.5,0.5101,116
2208600,"Madera Beauty College","Madera","CA","93637",3,0,6164,0.7167,0.46545,9833,8792,12005,1036.5,0,55
3289300,"Colorado Heights University","Denver","CO","80236-2711",2,0,16679,0.7167,0.4727,9833,8792,6955,1036.5,0.1149,343
3538300,"Alexandria School of Scientific Therapeutics","Alexandria","IN","46001-0287",3,0,10818,0.7167,0.46545,7887,8792,13239,1036.5,0.8431,30
2521801,"Seguin Beauty School-New Braunfels","New Braunfels","TX","78130",3,0,8965,0.7167,0.46545,6850,8792,12812,1036.5,0.3611,38
2236400,"Thanh Le College School of Cosmetology","Garden Grove","CA","92840",3,0,0,0.7167,0.46545,9833,8792,6457,1036.5,0,40
3082900,"Rosel School of Cosmetology","Chicago","IL","60659",3,0,1015,0.7167,0.46545,9833,8792,4319,1036.5,0,80
3303300,"Northwest Educational Center","Houston","TX","77092",3,0,6334,0.7167,0.46545,9833,8792,8872,1036.5,0,169
2530700,"Sebring Career Schools-Houston","Houston","TX","77083",3,0,4749,0.7167,0.46545,3500,8792,12376,1036.5,0,98
2529500,"Hamrick School","Medina","OH","44256",3,0,9957,0.7167,0.46545,5481,8792,12059,1036.5,0.4247,187
3032500,"Alabama State College of Barber Styling","Gardendale","AL","35071",3,0,6076,0.7167,0.46545,9833,8792,1583,1036.5,0,26
2341000,"Fortis College-Mobile","Mobile","AL","36609",3,0,7002,0.7167,0.46545,9413.5,8792,10808,1036.5,0.6683,359
3007600,"Arkansas Beauty School","Conway","AR","72032",3,0,1717,0.7167,0.46545,7013,8792,11373,1036.5,0.3699,36
2494800,"CRU Institute","Garden Grove","CA","92845-4321",3,0,1052,0.7167,0.46545,9500,8792,10814,1036.5,0.7164,55
4004300,"Thuy Princess Beauty College","Pomona","CA","91766",3,0,0,0.7167,0.46545,9833,8792,-1094,1036.5,0,77
3031300,"Xenon International Academy-Kansas City","Olathe","KS","66061",3,0,9848,0.7167,0.46545,9833,8792,11827,1036.5,0.5385,53
3030900,"Diesel Driving Academy-Baton Rouge","Baton Rouge","LA","70815",3,0,8935,0.7167,0.46545,6333,8792,14101,1036.5,0.963,256
3253304,"Jonesville Beauty School","Vidalia","LA","71373-3358",3,0,9072,0.7167,0.46545,9500,8792,6317,1036.5,0.9818,36
3493300,"All-State Career-Baltimore","Baltimore","MD","21224",3,0,7551,0.7167,0.46545,6333,8792,14356,1036.5,0.5042,1078
2244300,"Academy of Hair Design-Jackson","Jackson","MS","39204",3,0,4021,0.7167,0.46545,9833,8792,6964,1036.5,0,121
3000100,"Yeshiva Gedolah Imrei Yosef D'spinka","Brooklyn","NY","11219",2,0,6612,0.7167,0.6667,9833,8792,10398,1036.5,0,125
2110702,"Cleveland Institute of Dental-Medical Assistants-Mentor","Mentor","OH","44060-2035",3,0,2631,0.7167,0.46545,9500,8792,10352,1036.5,0.8644,135
2110701,"Cleveland Institute of Dental-Medical Assistants-Lyndhurst","Lyndhurst","OH","44124-2928",3,0,2088,0.7167,0.46545,9500,8792,10091,1036.5,0.8614,64
2315500,"Toledo Academy of Beauty Culture-East","OREGON","OH","43616",3,0,2546,0.7167,0.46545,7916,8792,8551,1036.5,0.8438,111
3081900,"YTI Career Institute-Altoona","Altoona","PA","16602",3,0,8985,0.7167,0.46545,9158,8792,8656,1036.5,0.8523,405
2189101,"Centro de Estudios Multidisciplinarios-Humacao","Humacao","PR","00791-4210",2,0,6144,0.7167,0.6258,2375,8792,6778,1036.5,0,743
2552300,"Colegio Mayor de Tecnologia Inc","Arroyo","PR","00714-1490",3,0,872,0.7167,0.46545,9833,8792,7977,1036.5,0,87
2504500,"Institucion Chaviano de Mayaguez","Mayaguez","PR","680",3,0,4251,0.7167,0.46545,9833,8792,8563,1036.5,0,82
3021900,"EDIC College","Caguas","PR","00725-0000",3,0,5616,0.9001,0.46545,9833,8792,3580,1036.5,0,752
3025900,"Liceo de Arte-Dise-O y Comercio","Caguas","PR","725",3,0,4768,0.7167,0.46545,9833,8792,4942,1036.5,0,325
3029700,"Universal Technology College of Puerto Rico","Aguadilla","PR","603",2,0,4311,0.7167,0.7145,9833,8792,8103,1036.5,0,1260
2552400,"Academy of Hair Technology","Greenville","SC","29615-2363",3,0,5215,0.7167,0.46545,5650,8792,14365,1036.5,0.4573,84
2278700,"Mr Wayne's School of Unisex Hair Design","Cookeville","TN","38501",3,0,9082,0.7167,0.46545,8167,8792,10926,1036.5,0.3684,37
2339800,"Southern Institute of Cosmetology","Memphis","TN","38118-3239",3,0,6609,0.7167,0.46545,7667,8792,9262,1036.5,0.9151,30
2539800,"Queen City College","Clarksville","TN","37042",3,0,8985,0.7167,0.46545,4750,8792,10149,1036.5,0.3519,119
3011800,"University of Cosmetology Arts & Sciences-San Antonio Jamar","San Antonio","TX","78226",3,0,8132,0.7167,0.46545,4196,8792,12397,1036.5,0.6286,35
3009400,"SW School of Business and Technical Careers-Cosmetology","San Antonio","TX","78212-1901",3,0,11064,0.7167,0.46545,9833,8792,10928,1036.5,0.7015,59
3021500,"SW School of Business and Technical Careers","Eagle Pass","TX","78852-4859",3,0,10086,0.7167,0.46545,9833,8792,10614,1036.5,0.6667,68
3025000,"Texas College of Cosmetology-Abilene","Abilene","TX","79605",3,0,3769,0.7167,0.46545,9833,8792,11929,1036.5,0,82
757800,"Huntington School of Beauty Culture-Main Campus","Huntington","WV","25705-2030",3,0,4967,0.7167,0.46545,9833,8792,7405,1036.5,0.0265,125
3019900,"Capstone College","Van Nuys","CA","91402",3,0,14330,0.7167,0.46545,6090,8792,11064,1036.5,0.9778,50
3816300,"Artistic Nails and Beauty Academy-Tampa","Tampa","FL","33605",3,0,6439,0.7167,0.46545,6625,8792,11181,1036.5,0.6412,198
3099700,"Cain's Barber College Inc","Chicago","IL","60615-3510",3,0,5041,0.7167,0.46545,3500,8792,8184,1036.5,0.5309,85
4152700,"Astrodome Career Centers","Houston","TX","77054",3,0,11326,0.7167,0.46545,3167,8792,5508,1036.5,0.4545,46
2527500,"Houston Training School-Main Campus","Houston","TX","77026",3,0,1230,0.7167,0.46545,1313,8792,3265,1036.5,0,177
2332806,"CET-Coachella","Coachella","CA","92236",2,0,6258,0.7167,0.46545,5250,8792,14033,1036.5,0.3117,187
